P,v,physics_mean,physics_var,baseline_mean,baseline_var
80.16806722689076,296.218487394958,230.25782711189035,0.019187953760600212,227.25427271616948,15.419257170417815
83.52941176470588,296.218487394958,230.15687022492654,0.01842075431612969,227.27616856871163,15.420677607512427
86.89075630252101,296.218487394958,230.00196440732964,0.017374990278809198,227.27716166694398,15.42216741067453
90.25210084033614,296.218487394958,229.8192373617912,0.016203212055193875,227.25824759550318,15.42344126812103
93.61344537815125,296.218487394958,229.62108254881753,0.015017005086034442,227.22050638197285,15.424310926944987
96.9747899159664,296.218487394958,229.40879916003317,0.013892984875008441,227.16509494635648,15.424670480132542
100.33613445378151,296.218487394958,229.1761512288835,0.012879500745689474,227.09323907288632,15.424482299979548
103.69747899159664,296.218487394958,228.91336056562673,0.012002861945902756,227.00622496085828,15.423763767135826
107.05882352941177,296.218487394958,228.6109735951281,0.01127365065972567,226.9053904146349,15.422574916307966
110.42016806722688,296.218487394958,228.2630665865327,0.010693014061933605,226.7921157360425,15.421007092343277
113.78151260504202,296.218487394958,227.86936755953394,0.010257640342552698,226.66781438495198,15.419172684445384
117.14285714285714,296.218487394958,227.43605469439285,0.009961959915826307,226.53392347576155,15.41719598209729
120.50420168067227,296.218487394958,226.97520916618868,0.009797329001928149,226.39189417908196,15.415205174194947
123.8655462184874,296.218487394958,226.5031176375648,0.009749694097384647,226.24318209879183,15.41332549311281
127.22689075630252,296.218487394958,226.03779872902678,0.00979820477081273,226.08923769504523,15.411673488080805
130.58823529411765,296.218487394958,225.59623830758312,0.009916690455412077,225.931496823489,15.410352397256666
133.9495798319328,296.218487394958,225.19184297009892,0.010078159016462817,225.7713714603191,15.409448575307724
137.3109243697479,296.218487394958,224.83255775857975,0.01026061850078138,225.61024068129757,15.409028922809709
140.67226890756302,296.218487394958,224.51995639619096,0.010451697760505748,225.44944196096364,15.409139255343025
144.03361344537814,296.218487394958,224.24942667823922,0.010650181381575191,225.2902628558533,15.409803543381116
147.39495798319328,296.218487394958,224.01137499154692,0.010864198067707907,225.13393313243878,15.411023948801361
150.75630252100842,296.218487394958,223.7931986972603,0.01110737949188982,224.98161739702687,15.412781579756263
154.11764705882354,296.218487394958,223.58165362487208,0.011394937203559271,224.83440828091142,15.415037882509004
157.47899159663865,296.218487394958,223.36519461349357,0.011741052536603284,224.6933202294512,15.417736586434986
160.84033613445376,296.218487394958,223.135894086785,0.012157745960960958,224.5592839391997,15.420806116564892
164.2016806722689,296.218487394958,222.89063811197792,0.012654358228042095,224.43314148161673,15.42416238663202
167.56302521008405,296.218487394958,222.63144192247267,0.013236587386243726,224.31564214673992,15.427711884551908
170.92436974789916,296.218487394958,222.36489089649584,0.013904702400652509,224.2074390340616,15.431354961625333
174.28571428571428,296.218487394958,222.1008683355701,0.014651515637127197,224.10908641201002,15.434989236484919
177.64705882352942,296.218487394958,221.8508491295296,0.0154612219963707,224.0210378611732,15.438513025120653
181.00840336134453,296.218487394958,221.62609657867768,0.016309961466748298,223.9436452100326,15.441828709279115
184.36974789915968,296.218487394958,221.436088739574,0.017168153336263044,223.8771582656882,15.444845957358172
187.7310924369748,296.218487394958,221.28742677356684,0.01800382648616473,223.82172533552279,15.447484714828244
191.0924369747899,296.218487394958,221.18336179594343,0.01878580021564435,223.77739452954535,15.449677885365555
194.45378151260505,296.218487394958,221.12394851027014,0.01948578883407534,223.74411582681284,15.451373629512503
197.81512605042016,296.218487394958,221.10672283108602,0.020079103911284885,223.72174388328796,15.452537214903153
201.1764705882353,296.218487394958,221.12772638121825,0.020544249638583093,223.71004155262784,15.45315236106947
